id,content,timestamp,username,userdisplayname,userlocation,retweetCount,likeCount,language,cleaned_content,sentiment_scores,compound_score,sentiment
1658383892468887552,"I’m proud of you Hilda God bless you,#96hrs #hilda #ZeldaTearsOfKingdom #viral #Timeless  #world #LSGvMI #VickyKaushal #Beyonce https://t.co/HppSKhWPVK",2023-05-16 08:08:25+00:00,montalajay,montalajay music,"Utah, USA",0,0,en,Im proud of you Hilda God bless you,"{'neg': 0.0, 'neu': 0.385, 'pos': 0.615, 'compound': 0.7906}",0.7906,Positive
1658383790098489344,"Congratulations Hilda Baci

#hildacookathon #hilda #chef #hildabassey #zozodesignedit 
#guinnessworldrecords #guinness #guinnessworldrecords2023 
#design #zozodesignedit Hilda Baci #OAUTwitter https://t.co/OMQRLeaIu7",2023-05-16 08:08:01+00:00,adezozo,ZOZO of OAU🌅,Nigeria,2,2,ca,Congratulations Hilda Baci Hilda Baci,"{'neg': 0.0, 'neu': 0.506, 'pos': 0.494, 'compound': 0.5994}",0.5994,Positive
1658383496426008580,@uche_emma @VanessaDefi @arbfurbo #Hilda  doings,2023-05-16 08:06:51+00:00,Stefandeep_,"StefanDeep🌊 #NIRVANA (♟️,♟️)",Web3,0,3,en,ucheemma VanessaDefi arbfurbo doings,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
1658383285628592129,"Be like ""God abeg"" no dey work again... sounds rude... now na ""God help me"".. God abeg help me for this country.......
#Hilda #Hildabaccicookathon #nyesom #cheat #viral #Trending",2023-05-16 08:06:01+00:00,Isong_of_Africa,Isong of Africa 🌍,@earth ,0,0,en,Be like God abeg no dey work again sounds rude now na God help me God abeg help me for this country,"{'neg': 0.156, 'neu': 0.419, 'pos': 0.425, 'compound': 0.7906}",0.7906,Positive
1658382654641717248,"Be like #Hilda
Always go a 100 in all you do.
Go Girl!

Office: 38b, Adebayo Doherty, Lekki Phase 1, Lagos.

For more information, kindly contact us

☎ +2349139378392
—————————————————————
#dealmakersbdc #bdc #hildabacicookathon #betonhilda #lagos #lekki #nigeria https://t.co/hGbN9Dh7X3",2023-05-16 08:03:30+00:00,dealmakersbdc,Dealmakers bureau de change,"Lekki Phase 1, Lagos, Nigeria.",4,11,en,Be like Always go a 100 in all you do Go Girl Office 38b Adebayo Doherty Lekki Phase 1 Lagos For more information kindly contact us 2349139378392,"{'neg': 0.0, 'neu': 0.794, 'pos': 0.206, 'compound': 0.7165}",0.7165,Positive
1658381891425165316,"If perseverance was a person her name would be Hilda. Congrats Hilda🥳🥳
#Hilda #cookathon 

  #EwebMeta
  #Tradewithpeaceofmind https://t.co/KReYpiLhxC",2023-05-16 08:00:28+00:00,EwebMeta,Eweb Meta,Lagos,0,6,en,If perseverance was a person her name would be Hilda Congrats Hilda,"{'neg': 0.0, 'neu': 0.746, 'pos': 0.254, 'compound': 0.5267}",0.5267,Positive
1658381705873375232,"Do you know that your limitation and your achievements today are direct function and clear reflection of your knowledge or lack of it?

Congratulations Hilda on breaking the Guinness World Record for longest cooking time ✅

#Hildabacicookathon #100hrs #Hilda #marvelous https://t.co/sFJAfeQ5yk",2023-05-16 07:59:44+00:00,miraclepauluti,Miraclepaulofficial,Lagos,0,0,en,Do you know that your limitation and your achievements today are direct function and clear reflection of your knowledge or lack of it Congratulations Hilda on breaking the Guinness World Record for longest cooking time,"{'neg': 0.107, 'neu': 0.738, 'pos': 0.155, 'compound': 0.4588}",0.4588,Positive
1658381566026866689,"🧧 🎁 *Free 5k giveaway* 🎁🧧🎁
Did you know that you can earn atleast 20$ -100$ every week legitimately with just your Smart phone and data connection by selling other people's products online?

Join my free training where I reveal how Nigerians earn in dollars 
#100hrs 
#Hilda https://t.co/1BxY6QY8rR",2023-05-16 07:59:11+00:00,God_willrise,zipcode_digital_skills_academy,Digital Enterprenuer ,0,1,en,Free 5k giveaway Did you know that you can earn atleast 20 100 every week legitimately with just your Smart phone and data connection by selling other peoples products online Join my free training where I reveal how Nigerians earn in dollars,"{'neg': 0.0, 'neu': 0.763, 'pos': 0.237, 'compound': 0.8885}",0.8885,Positive
1658380128857079809,When you did what no one has done before.  The universe will celebrate you... congratulations #Hilda,2023-05-16 07:53:28+00:00,Uzodon,Sus Don,Nigeria,0,0,en,When you did what no one has done before The universe will celebrate you congratulations,"{'neg': 0.101, 'neu': 0.55, 'pos': 0.349, 'compound': 0.7506}",0.7506,Positive
1658379739436859392,"Feeling grateful for all the little moments that bring a smile to my face.

#happiness #grateful #smilemore #smile #mondaymood #exploreeverything #mondayinspiration #hildabassey #hilda https://t.co/efaj9lT0d7",2023-05-16 07:51:55+00:00,Marteenoh_,Martin,Lagos_ Nigeria,0,2,en,Feeling grateful for all the little moments that bring a smile to my face,"{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.7184}",0.7184,Positive
1658379708667510784,"#HildaBacci #Hilda #chef #hildacooks #NigeriaNews #cookathon #GuinnessWorldRecord #Hildabacicookathon #HildaBacci #Hilda #chef
Congratulations #HildaBacci For  The new record and your massive victory https://t.co/ont5b0A5Ud",2023-05-16 07:51:48+00:00,Augustine7850,Augustine Chibueze,,0,0,en,Congratulations For The new record and your massive victory,"{'neg': 0.0, 'neu': 0.672, 'pos': 0.328, 'compound': 0.5994}",0.5994,Positive
1658379019434307584,"People buy things that will saved them time and help them make money.
People buy things that will elevate their status and will give them pleasure.

Before starting a #GuinnessWorldRecord and break another record like #Hilda make sure you are solving one of this problem. https://t.co/hk6jKQRW2A",2023-05-16 07:49:04+00:00,Richtechhub,Gobari Richard,"Port Harcourt, Nigeria",0,1,en,People buy things that will saved them time and help them make money People buy things that will elevate their status and will give them pleasure Before starting a and break another record like make sure you are solving one of this problem,"{'neg': 0.057, 'neu': 0.642, 'pos': 0.301, 'compound': 0.9057}",0.9057,Positive
1658379417423429633,"2012 limited Hyundai Sonata

Location : Lagos

Price : 3.750m

Contact: 07063379189 or DM

#Hilda #guinessworldrecord #100hrs https://t.co/VHsIGQ0CwQ",2023-05-16 07:50:38+00:00,DANisaSTAN,STAN,Lagos,0,2,en,2012 limited Hyundai Sonata Location Lagos Price 3750m Contact 07063379189 or DM,"{'neg': 0.147, 'neu': 0.853, 'pos': 0.0, 'compound': -0.2263}",-0.2263,Negative
1658379011364470784,"#hildacooks #NigeriaNews #cookathon #GuinnessWorldRecord #Hildabacicookathon #HildaBacci #Hilda #chef
It can only be God and determination https://t.co/eVaK1LDz3i",2023-05-16 07:49:02+00:00,Augustine7850,Augustine Chibueze,,0,0,en,It can only be God and determination,"{'neg': 0.0, 'neu': 0.51, 'pos': 0.49, 'compound': 0.5859}",0.5859,Positive
1658378762046644228,The kind of lectures that would sprout from Hilda triumph would be mad #Hilda #Hildabacicooks #Hildabacicookathon https://t.co/XjljZqk23P,2023-05-16 07:48:02+00:00,joel_oseyili,JO 📸 💻,Ikeja,0,0,en,The kind of lectures that would sprout from Hilda triumph would be mad,"{'neg': 0.185, 'neu': 0.636, 'pos': 0.179, 'compound': -0.0258}",-0.0258,Negative
1658378153255919617,"@OPay_NG when Una go take give me my ATM oh......
#Opay_NG 
#opay #100hrs
#Hilda #Obidients",2023-05-16 07:45:37+00:00,edmond_peters,D Radio Gladiator,"Union City, CA",0,0,en,OPayNG when Una go take give me my ATM oh,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
1658377848116191233,"#lordwhen dropping soon

Please retweet for me 🛐

@Olamide #MusicLover #musicalawards #songwriter #hilda https://t.co/qtSfhF0gUY",2023-05-16 07:44:24+00:00,Loverboipsp,Celestial Angeli 🧘,Cruise Nation Nigeria 💎 CNN,1,1,en,dropping soon Please retweet for me Olamide,"{'neg': 0.0, 'neu': 0.723, 'pos': 0.277, 'compound': 0.3182}",0.3182,Positive
1658377301887705088,"Congratulations to Hilda Effiong Bassey, the world's longest cooker, she cooked nonstop for 100 hours while I spent 36 hours on this art! 🤯,
 Guys me and her just broke this record I sweear. 
@davido 
@TiwaSavage 
@GWR are you guys coming or no? 😃
#100hrs #Hilda #records https://t.co/XJA3Gry14J",2023-05-16 07:42:14+00:00,EbusArt,𝐄𝐛𝐮𝐬𝐀𝐫𝐭 ⭐,United Arab Emirates,0,2,en,Congratulations to Hilda Effiong Bassey the worlds longest cooker she cooked nonstop for 100 hours while I spent 36 hours on this art Guys me and her just broke this record I sweear davido TiwaSavage GWR are you guys coming or no,"{'neg': 0.109, 'neu': 0.806, 'pos': 0.085, 'compound': -0.0258}",-0.0258,Negative
1658377128755208193,@GWR When are you posting #Hilda on your page?,2023-05-16 07:41:33+00:00,prince546448,mega_prince__🍥,Outta Space🌒,0,0,en,GWR When are you posting on your page,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
1658375858866757635,"@TheHildaBaci Congratulations @TheHildaBaci on your new World Guinness Record🥳

Thanks to @DavidOnafuwa for this masterpiece❤️

#Hildabacicookathon #Hilda #100hrs https://t.co/753YV0eNhw",2023-05-16 07:36:30+00:00,Kingenii,𝙆𝙞𝙣𝙜𝙚𝙣î,"Federal Capital Territory, Nig",0,3,en,TheHildaBaci Congratulations TheHildaBaci on your new World Guinness Record Thanks to DavidOnafuwa for this masterpiece,"{'neg': 0.0, 'neu': 0.507, 'pos': 0.493, 'compound': 0.9131}",0.9131,Positive
1658376491686674432,"So,#Hilda no change pant for days😏 https://t.co/usB6n6cFEa",2023-05-16 07:39:01+00:00,dan_onimisi,Dan Onimisi,,0,0,en,So no change pant for days,"{'neg': 0.333, 'neu': 0.667, 'pos': 0.0, 'compound': -0.3597}",-0.3597,Negative
1658375854630526977,"#inec think say we don forget them.........nooooooo, lets finish with #hilda a she's almost rounding up",2023-05-16 07:36:29+00:00,Dukeofrivers,Harry,Nigeria 🇳🇬,0,0,en,think say we don forget themnooooooo lets finish with a shes almost rounding up,"{'neg': 0.137, 'neu': 0.863, 'pos': 0.0, 'compound': -0.2263}",-0.2263,Negative
1658375590372601859,Allihamdullillah for seeing another day in a goof health ❤️🎁🙏 #Hilda,2023-05-16 07:35:26+00:00,fee_gbolahan,Gbolahan Olansile,,0,0,en,Allihamdullillah for seeing another day in a goof health,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
1658375215330492417,"Congratulations to Hilda Baci!!! Here is an important note to make and a key lesson to learn. 
.
.
#techskills #tech #hildabacicookathon #hilda https://t.co/mmjEUIYTgW",2023-05-16 07:33:57+00:00,Dataline_dac,Dataline Academy,,0,2,en,Congratulations to Hilda Baci Here is an important note to make and a key lesson to learn,"{'neg': 0.0, 'neu': 0.711, 'pos': 0.289, 'compound': 0.6908}",0.6908,Positive
1658375154118934528,"If she cannot cook for 100 hours, my brother she's not the one... Look for another 😆 😆 
.
.
.
.
 .
#100hrs #Hilda  #Hildabacicookathon",2023-05-16 07:33:42+00:00,mrniceemmanuel,Mrnice,,1,2,en,If she cannot cook for 100 hours my brother shes not the one Look for another,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
1658374620423110657,"Prayer
Dear Father, in the name of Jesus Christ help me through Your Spirit to adequately feed the Spirit for Your Glorious Accomplishment.

Amen

#JesusChrist #Amen #Jesus #100hrs #فهد_الحيان #Hildabacicookathon #Blackpink #ZeldaTearsOfKingdom #HildaBacci #Hilda #96hrs #LISA",2023-05-16 07:31:35+00:00,iamstephenca,Stephen Azubuike Chuks,west central africa,0,1,en,Prayer Dear Father in the name of Jesus Christ help me through Your Spirit to adequately feed the Spirit for Your Glorious Accomplishment Amen,"{'neg': 0.0, 'neu': 0.596, 'pos': 0.404, 'compound': 0.8979}",0.8979,Positive
1658374616304300033,"When the witness of the Spirit is not strong within you, the same effect will occur in heaven. You become prone to sowing in the flesh when you refuse to feed your spirit man.
Feed your Spirit today.

#นายกคนที่30 #Hilda #Coldplay #Trending #100hrs #요시야_생일케이크_모구라맹",2023-05-16 07:31:34+00:00,iamstephenca,Stephen Azubuike Chuks,west central africa,0,0,en,When the witness of the Spirit is not strong within you the same effect will occur in heaven You become prone to sowing in the flesh when you refuse to feed your spirit man Feed your Spirit today 30,"{'neg': 0.106, 'neu': 0.713, 'pos': 0.181, 'compound': 0.3607}",0.3607,Positive
1658374613519220737,"Day 42 (Tuesday 16th May 2023)
Ezekiel 47 to Daniel 12

The Spirit
The source of everything living is the spirit. It is our responsibility to feed the Spirit of God within us for our profitable living.

#นายกคนที่30 #JesusChrist #Hilda #HolySpirit #100hrs #เลือกตั้ง66 #96hrs",2023-05-16 07:31:33+00:00,iamstephenca,Stephen Azubuike Chuks,west central africa,0,0,en,Day 42 Tuesday 16th May 2023 Ezekiel 47 to Daniel 12 The Spirit The source of everything living is the spirit It is our responsibility to feed the Spirit of God within us for our profitable living 30 66,"{'neg': 0.0, 'neu': 0.771, 'pos': 0.229, 'compound': 0.7964}",0.7964,Positive
1658374558481612800,Nigerians influence on @GWR In less than 24hrs watch out for more! #Guinessbookofrecord #Hilda https://t.co/ek7ZdAgrI3,2023-05-16 07:31:20+00:00,donwizzyhefeco,Donwizzy,,0,0,en,Nigerians influence on GWR In less than 24hrs watch out for more,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
1658374550503948288,"Nigeria to the World, Thank you for making us proud🙏🏾❤️🇳🇬

#Guinessbookofrecord #Saraki #Nigeria #Nyesom Wike #Ghanians #Hilda Bassey https://t.co/C3Knq3gUdO",2023-05-16 07:31:18+00:00,Alinco021,Hilda Baci Fan,"Abuja, Nigeria",0,2,en,Nigeria to the World Thank you for making us proud Wike Bassey,"{'neg': 0.0, 'neu': 0.641, 'pos': 0.359, 'compound': 0.6808}",0.6808,Positive
1658373743561850880,"Winners never quit and quitters never win.

#요시야_생일케이크_모구라맹 #GuinnessWorldRecord #Hilda #Coldplay #นายกคนที่30 #요시야_생일케이크_모구라맹 #LISA #ZeldaTearsOfKingdom #100hrs #เลือกตั้ง66 #Blackpink #태어나줘서_사랑해_지은아 #96hrs #فهد_الحيان #Champions",2023-05-16 07:28:06+00:00,iamstephenca,Stephen Azubuike Chuks,west central africa,0,0,en,Winners never quit and quitters never win 30 66,"{'neg': 0.233, 'neu': 0.531, 'pos': 0.235, 'compound': 0.0072}",0.0072,Positive
1658373511377743873,"Who go be my Hilda

I mean Hilda not hinder
#Hilda #Hildabacicookathon #HildaBacci #Hildabaccicookathon #100hrs #96hrs",2023-05-16 07:27:10+00:00,Vibezman_milez,Vibezman Milez,,0,0,en,Who go be my Hilda I mean Hilda not hinder,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
1658373380096049152,"I act like everything is ok

But deep down 

I want to know if people struggled the foods she made

Or Nigerians were organised

🙈🙉🙊

#Hilda 
#Hildabacicookathon",2023-05-16 07:26:39+00:00,Kennymccarty2,Gentle Lion,Nigeria,0,0,en,I act like everything is ok But deep down I want to know if people struggled the foods she made Or Nigerians were organised,"{'neg': 0.12, 'neu': 0.695, 'pos': 0.185, 'compound': -0.0772}",-0.0772,Negative
1658369698470215680,"and surpassed the record held by Indian chef Lata Tandon for the longest cooking duration.

Read more on people of Excellence in Africa: https://t.co/pBoO5RoxPk

Congratulations 👏🎉 from all of us CITY SCOPE AFRICA

#world #records #Hilda #excellence 
#cityscopeofpeopleandplaces",2023-05-16 07:12:01+00:00,cityscopeaf,City Scope Africa,Lagos,0,0,en,and surpassed the record held by Indian chef Lata Tandon for the longest cooking duration Read more on people of Excellence in Africa Congratulations from all of us CITY SCOPE AFRICA,"{'neg': 0.0, 'neu': 0.784, 'pos': 0.216, 'compound': 0.8402}",0.8402,Positive
1658369576357318659,"Nigerians have always been the first to always celebrate people everyone start talking about... leaving behind there close pals... I call it i-service yes!!!...  

Hilda #100hours #Hilda datti inec #cheating",2023-05-16 07:11:32+00:00,teifymuzic,Teify Muzic,"Ikotun, Lagos Nigeria ",0,0,en,Nigerians have always been the first to always celebrate people everyone start talking about leaving behind there close pals I call it iservice yes Hilda datti inec,"{'neg': 0.0, 'neu': 0.789, 'pos': 0.211, 'compound': 0.7506}",0.7506,Positive
1658369018913255424,@tvaitgh #Motivation #MotivationalQuotes #Hilda https://t.co/BtXvb6hXr3,2023-05-16 07:09:19+00:00,tvaitgh,AIT TV,"Accra, Greater Accra, Ghana",0,1,qme,tvaitgh,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
1658368751673421825,"does anyone know a good website to post ur web comic, i wanna find a good place for my hilda fanfic #Hilda #hildatheseries #hildanetflix",2023-05-16 07:08:16+00:00,TristanZepedas,Tristan zepeda,"Napa, CA",0,1,en,does anyone know a good website to post ur web comic i wanna find a good place for my hilda fanfic,"{'neg': 0.0, 'neu': 0.734, 'pos': 0.266, 'compound': 0.7003}",0.7003,Positive
1658368589550723072,Reach out if you’re interested in these 1 month old male and female kye-Leo puppies. #Guinessbookofrecord #Gunners #Arteta #100hrs #96hrs #Hilda #HildaBacci https://t.co/wX4tEcZrz1,2023-05-16 07:07:37+00:00,dillinna,❤️Uncle D❤️,Lagos,0,0,en,Reach out if youre interested in these 1 month old male and female kyeLeo puppies,"{'neg': 0.0, 'neu': 0.759, 'pos': 0.241, 'compound': 0.4215}",0.4215,Positive
